name_ar,category,full_address,phone_number,website,rating,plus_code,opening_times,opening_status,price_range,city_ar,region_ar,latitude,longitude,google_maps_url
مدرسة سيهات الثانوية,مدرسة ثانوية,أبو العلاء المعري، الديرة، سيهات‎ 32461,013 856 1849,N/A,N/A,F2JQ+PP,"{""الأحد"": ""٦:١٥ص–١:٣٠م""}",مغلق · يفتح يوم الاثنين عند الساعة ٦:١٥ ص,N/A,سيهات,المنطقة الشرقية,26.4818125,50.0393125,"https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%88%D9%8A%D8%A9%E2%80%AD/@26.4818125,50.0393125,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe38071bf135:0xd91dacbdd1ef4d85!8m2!3d26.4818125!4d50.0393125!16s%2Fg%2F119wnq0g5?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
شركة التهذيب للخدمات التعليمية,مؤسسة تعليمية,"Khaleej Rd, غرناطة، سيهات‎ 32434",013 333 6289,https://al-tahtheeb.com/,4.7,F3C4+PW,"{""الأحد"": ""٨:٠٠ص–٤:٠٠م""}",مغلق · يفتح يوم الاثنين عند الساعة ٨ ص,N/A,سيهات,المنطقة الشرقية,26.4718584,50.0573125,"https://www.google.com/maps/place/%D8%B4%D8%B1%D9%83%D8%A9+%D8%A7%D9%84%D8%AA%D9%87%D8%B0%D9%8A%D8%A8+%D9%84%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA+%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A%D8%A9%E2%80%AD/@26.4718584,50.0573125,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffbbda8b510d:0xf22e3496cd0c54f6!8m2!3d26.4718584!4d50.0573125!16s%2Fg%2F11qqwtbtky?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مدرسة التهذيب العالمية,مدرسة تعليم خاص,F3F5+6J8، الكوثر، سيهات‎ 32431,N/A,N/A,N/A,F3F5+6J8,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4730447,50.0590769,"https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%A7%D9%84%D8%AA%D9%87%D8%B0%D9%8A%D8%A8+%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9%E2%80%AD/@26.4730447,50.0590769,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffffbec2a5cf:0x3d3b8d5f38caec40!8m2!3d26.4730447!4d50.0590769!16s%2Fg%2F11tn2_dg52?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مدرسة سيهات المتوسطة النموذجية,مدرسة إعدادية,F2MQ+GMW، الديرة، سيهات‎ 32461,013 856 1162,N/A,N/A,F2MQ+GMW,"{""الأحد"": ""٦:٠٠ص–١:٤٥م""}",مغلق · يفتح يوم الاثنين عند الساعة ٦ ص,متوسط,سيهات,المنطقة الشرقية,26.4838575,50.0392168,"https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%B3%D8%B7%D8%A9+%D8%A7%D9%84%D9%86%D9%85%D9%88%D8%B0%D8%AC%D9%8A%D8%A9%E2%80%AD/@26.4838575,50.0392168,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe37d31d20f5:0xb679548842c0f0bb!8m2!3d26.4838575!4d50.0392168!16s%2Fg%2F119txvzhc?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مدرسة السلام الابتدائية,مدرسة ابتدائية,"الشهداء, حي السلام, EMGD4053 4053, سيهات‎ 32437",800 438 8885,https://moe.gov.sa/ar/pages/default.aspx,N/A,F2GR+9C,"{""الأحد"": ""٦:٠٠ص–١٢:٠٠م""}",مغلق · يفتح يوم الاثنين عند الساعة ٦ ص,N/A,سيهات,المنطقة الشرقية,26.4758852,50.0410449,"https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85+%D8%A7%D9%84%D8%A7%D8%A8%D8%AA%D8%AF%D8%A7%D8%A6%D9%8A%D8%A9%E2%80%AD/@26.4758852,50.0410449,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe408d906a2b:0x9fae36132a621574!8m2!3d26.4758852!4d50.0410449!16s%2Fg%2F119tkwbzk?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
الثانوية الخامسة بسيهات - مسارات,مدرسة ثانوية,"السوسن, EMGA2341, سيهات‎ 32431",800 438 8885,https://moe.gov.sa/ar/pages/default.aspx,N/A,F3J4+4M,"{""الأحد"": ""٦:٤٥ص–٢:٣٠م""}",مغلق · يفتح يوم الاثنين عند الساعة ٦:٤٥ ص,N/A,سيهات,المنطقة الشرقية,26.4803184,50.0566641,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%88%D9%8A%D8%A9+%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3%D8%A9+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+-+%D9%85%D8%B3%D8%A7%D8%B1%D8%A7%D8%AA%E2%80%AD/@26.4803184,50.0566641,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe5e5d86beeb:0x9987e7c6a33e5444!8m2!3d26.4803184!4d50.0566641!16s%2Fg%2F11c6r8kscd?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مدرسة النابية الثانوية بنين,المدرسة الثانوية للبنين,3293، 8459، النابية، سيهات‎ 32471,013 837 1986,N/A,N/A,F2H2+3M,"{""الأحد"": ""٧:٠٠ص–١:٣٠م""}",مغلق · يفتح يوم الاثنين عند الساعة ٧ ص,متوسط,سيهات,المنطقة الشرقية,26.4777391,50.0016871,"https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%A7%D9%84%D9%86%D8%A7%D8%A8%D9%8A%D8%A9+%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%88%D9%8A%D8%A9+%D8%A8%D9%86%D9%8A%D9%86%E2%80%AD/@26.4777391,50.0016871,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601cb1777ad9f:0xc210d5e46ecccd6a!8m2!3d26.4777391!4d50.0016871!16s%2Fg%2F11c2mcxkxg?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مدرسة الكندي الابتدائية للطفولة المبكرة,المرحلة الابتدائية,F2JR+H5R، شارع عمر بن عبدالعزيز، الديرة، سيهات‎ 32461,013 856 1864,N/A,N/A,F2JR+H5R,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4814803,50.0403823,"https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%A7%D9%84%D9%83%D9%86%D8%AF%D9%8A+%D8%A7%D9%84%D8%A7%D8%A8%D8%AA%D8%AF%D8%A7%D8%A6%D9%8A%D8%A9+%D9%84%D9%84%D8%B7%D9%81%D9%88%D9%84%D8%A9+%D8%A7%D9%84%D9%85%D8%A8%D9%83%D8%B1%D8%A9%E2%80%AD/@26.4814803,50.0403823,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe47ebbdf773:0xc208b717da628b!8m2!3d26.4814803!4d50.0403823!16s%2Fg%2F11cmxhrcph?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
الروضة الاولى بسيهات (حي الكوثر),حضانة أطفال,7957 12 ج، الكوثر، سيهات‎ 32431,N/A,N/A,3.6,F3J4+4V,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4803624,50.0572357,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%B1%D9%88%D8%B6%D8%A9+%D8%A7%D9%84%D8%A7%D9%88%D9%84%D9%89+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+(%D8%AD%D9%8A+%D8%A7%D9%84%D9%83%D9%88%D8%AB%D8%B1)%E2%80%AD/@26.4803624,50.0572357,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe5fad3a130f:0xbca630e5f729e3fb!8m2!3d26.4803624!4d50.0572357!16s%2Fg%2F11f0wmqgdm?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مدرسة موسى بن نصير المتوسطة للبنين,مدرسة إعدادية,شارع النبلاء، الخصاب، سيهات‎ 32463,013 856 1239,https://t.me/+x_rMOzUx93MzOWRk,N/A,F2VM+GH,"{""الأحد"": ""٦:٠٠ص–١:٠٠م""}",مغلق · يفتح يوم الاثنين عند الساعة ٦ ص,متوسط,سيهات,المنطقة الشرقية,26.4937681,50.0338777,"https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D9%85%D9%88%D8%B3%D9%89+%D8%A8%D9%86+%D9%86%D8%B5%D9%8A%D8%B1+%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%B3%D8%B7%D8%A9+%D9%84%D9%84%D8%A8%D9%86%D9%8A%D9%86%E2%80%AD/@26.4937681,50.0338777,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffcb8af7c6d3:0xa0a912601b156f6c!8m2!3d26.4937681!4d50.0338777!16s%2Fg%2F11b8_n1qyx?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مدرسة النابية الابتدائية دمج,مدرسة ابتدائية,"EMSA8033, 4ب, حي النابية 8033, سيهات‎ 32471",800 438 8885,https://moe.gov.sa/ar/pages/default.aspx,N/A,F2F6+H3,"{""الأحد"": ""٦:٤٥ص–١٢:٣٠م""}",مغلق · يفتح يوم الاثنين عند الساعة ٦:٤٥ ص,N/A,سيهات,المنطقة الشرقية,26.4739397,50.0101355,"https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%A7%D9%84%D9%86%D8%A7%D8%A8%D9%8A%D8%A9+%D8%A7%D9%84%D8%A7%D8%A8%D8%AA%D8%AF%D8%A7%D8%A6%D9%8A%D8%A9+%D8%AF%D9%85%D8%AC%E2%80%AD/@26.4739397,50.0101355,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601d04300aa59:0x7d4b87cec5d8d2ce!8m2!3d26.4739397!4d50.0101355!16s%2Fg%2F1jglyt04_?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
الابتدائية الثانية بسيهات,مدرسة ابتدائية,سلمة بن مسعود، الزهور، سيهات‎ 32437,800 438 8885,https://moe.gov.sa/ar/pages/default.aspx,N/A,F28J+6G,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4655724,50.0312527,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%A7%D8%A8%D8%AA%D8%AF%D8%A7%D8%A6%D9%8A%D8%A9+%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%D8%A9+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4655724,50.0312527,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff153cb11029:0x11cfd2a538faff56!8m2!3d26.4655724!4d50.0312527!16s%2Fg%2F11t0t80rvr?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مدرسة سعد بن حارث المتوسطه اولاد,مدرسة إعدادية,3082 23، الزهور، سيهات‎ 32437,013 850 0424,N/A,N/A,F29G+28,"{""الأحد"": ""٥:٠٠ص–١٢:٥٩م""}",مغلق · يفتح يوم الاثنين عند الساعة ٥ ص,متوسط,سيهات,المنطقة الشرقية,26.467539,50.0258582,"https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%B3%D8%B9%D8%AF+%D8%A8%D9%86+%D8%AD%D8%A7%D8%B1%D8%AB+%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%B3%D8%B7%D9%87+%D8%A7%D9%88%D9%84%D8%A7%D8%AF%E2%80%AD/@26.467539,50.0258582,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe17204f4829:0x7ef9a271a0c74c3d!8m2!3d26.467539!4d50.0258582!16s%2Fg%2F11cs1vzhxh?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز الطفل الموهوب,مركز ترفيهي للأطفال,الفردوس، سيهات‎ 32434,055 070 2633,N/A,4.4,F2GV+W9,"{""الأحد"": ""٦:٣٠ص–٤:٣٠م""}",سيغلق قريبًا: · عند الساعة ٤:٣٠ م · يفتح يوم الاثنين عند الساعة ٦:٣٠ ص,N/A,سيهات,المنطقة الشرقية,26.4773544,50.0434808,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%B7%D9%81%D9%84+%D8%A7%D9%84%D9%85%D9%88%D9%87%D9%88%D8%A8%E2%80%AD/@26.4773544,50.0434808,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffa95b9f51dd:0xb0dd1851cb86b43f!8m2!3d26.4773544!4d50.0434808!16s%2Fg%2F11rwq_nm_y?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مدرسة عالم الموهبة العالمية,المرحلة الابتدائية,حي الفردوس، EMGB8049، 8049 4ب، 4427، سيهات‎ 32434,056 767 6767,https://altahtheeb.edu.sa/,N/A,F2HV+5M,"{""الأحد"": ""٧:٠٠ص–١٢:٠٠م""}",مغلق · يفتح يوم الاثنين عند الساعة ٧ ص,N/A,سيهات,المنطقة الشرقية,26.4778959,50.0442156,"https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%B9%D8%A7%D9%84%D9%85+%D8%A7%D9%84%D9%85%D9%88%D9%87%D8%A8%D8%A9+%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9%E2%80%AD/@26.4778959,50.0442156,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0068e37fc3:0xafda6a65049be690!8m2!3d26.4778959!4d50.0442156!16s%2Fg%2F11vy196mvm?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز نون الآفاق,مدرسة تعليم اللغة الإنجليزية,طريق الملك عبدالعزيز، النور، سيهات‎ 32452,013 837 4042,http://noon-center.net/,4.5,F2PV+R2,"{""الأحد"": ""٣:٠٠–٩:٣٠م""}",مفتوح · يغلق عند الساعة ٩:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4870691,50.0425234,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%86%D9%88%D9%86+%D8%A7%D9%84%D8%A2%D9%81%D8%A7%D9%82%E2%80%AD/@26.4870691,50.0425234,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe49727d13c9:0xfa992070349e4700!8m2!3d26.4870691!4d50.0425234!16s%2Fg%2F1tj6s99k?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
قرطاسية ديوان الكوثر,متجر أدوات مكتبية,"Khaleej Rd, الكوثر، سيهات‎ 32431",054 342 6739,https://salla.sa/diwan_alkawthar,4.3,F3J3+QQ,"{""الأحد"": ""٨:٣٠ص–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.4819689,50.0543976,"https://www.google.com/maps/place/%D9%82%D8%B1%D8%B7%D8%A7%D8%B3%D9%8A%D8%A9+%D8%AF%D9%8A%D9%88%D8%A7%D9%86+%D8%A7%D9%84%D9%83%D9%88%D8%AB%D8%B1%E2%80%AD/@26.4819689,50.0543976,16z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe60effdc1bb:0xf480eabef50eb764!8m2!3d26.4819689!4d50.0543976!16s%2Fg%2F11b6j794gg?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المتوسطة الأولى بسيهات,مدرسة إعدادية,"EMPB3554, عبد الله النحوي, 3554, سيهات‎ 32462",800 438 8885,https://moe.gov.sa/ar/pages/default.aspx,N/A,F2P9+C4,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,متوسط,سيهات,المنطقة الشرقية,26.4861187,50.0178128,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%B3%D8%B7%D8%A9+%D8%A7%D9%84%D8%A3%D9%88%D9%84%D9%89+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4861187,50.0178128,17z/data=!3m1!4b1!4m6!3m5!1s0x3e36002ab18aa623:0x76ace0aa10b01c4f!8m2!3d26.4861187!4d50.0178128!16s%2Fg%2F11g6bcmgk5?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مدرسة الخندق الابتدائية بسيهات,مدرسة ابتدائية,"2555 عبدالله الاموي, حي قرطبة, EMMA2555, سيهات‎ 32453",800 438 8885,https://moe.gov.sa/ar/pages/default.aspx,N/A,F2WM+QJ,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4969191,50.0340696,"https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%A7%D9%84%D8%AE%D9%86%D8%AF%D9%82+%D8%A7%D9%84%D8%A7%D8%A8%D8%AA%D8%AF%D8%A7%D8%A6%D9%8A%D8%A9+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4969191,50.0340696,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffc92d305b01:0xbfdf78b216df49a7!8m2!3d26.4969191!4d50.0340696!16s%2Fg%2F11gbxb4zzh?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مدرسة سعد بن الحارث المتوسطة,مدرسة ابتدائية,F29G+289، الخليج، سيهات‎ 32437,013 850 0424,N/A,N/A,F29G+289,N/A,N/A,متوسط,سيهات,المنطقة الشرقية,26.4675381,50.0258589,"https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%B3%D8%B9%D8%AF+%D8%A8%D9%86+%D8%A7%D9%84%D8%AD%D8%A7%D8%B1%D8%AB+%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%B3%D8%B7%D8%A9%E2%80%AD/@26.4675381,50.0258589,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe188337dfd3:0x1c7194abb5bba7df!8m2!3d26.4675381!4d50.0258589!16s%2Fg%2F1hc4bxt2h?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مدرسة الملاحة الابتدائية (بنين),المرحلة الابتدائية,EMPA8849، 8849 3، 3912، الملاحة، سيهات‎ 32466,013 808 6960,N/A,N/A,G252+MR,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.5091363,50.0021242,"https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%A7%D9%84%D9%85%D9%84%D8%A7%D8%AD%D8%A9+%D8%A7%D9%84%D8%A7%D8%A8%D8%AA%D8%AF%D8%A7%D8%A6%D9%8A%D8%A9+(%D8%A8%D9%86%D9%8A%D9%86)%E2%80%AD/@26.5091363,50.0021242,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601002fa184fd:0xe2743d97b91c06d4!8m2!3d26.5091363!4d50.0021242!16s%2Fg%2F11w8wpb1bj?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ابتدائية لبنى بنت ثابت بسيهات,مدرسة ابتدائية,"حي, 3110 سلمة بن مسعود، الزهور، EMGA3110, سيهات‎ 32437",800 438 8885,https://moe.gov.sa/ar/pages/default.aspx,N/A,F28J+7M,"{""الأحد"": ""٧:٠٠–١١:٣٠ص""}",مغلق · يفتح يوم الاثنين عند الساعة ٧ ص,N/A,سيهات,المنطقة الشرقية,26.4656966,50.0316371,"https://www.google.com/maps/place/%D8%A7%D8%A8%D8%AA%D8%AF%D8%A7%D8%A6%D9%8A%D8%A9+%D9%84%D8%A8%D9%86%D9%89+%D8%A8%D9%86%D8%AA+%D8%AB%D8%A7%D8%A8%D8%AA+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4656966,50.0316371,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff2e7946d5bd:0x7d378c720676a92a!8m2!3d26.4656966!4d50.0316371!16s%2Fg%2F11t9lctly7?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المدرسة المتوسطة الخامسة,مدرسة إعدادية,"EMMB3324, 4ب, حي النور 3324, سيهات‎ 32452",800 438 8885,https://moe.gov.sa/ar/pages/default.aspx,N/A,F2JR+PQ,N/A,N/A,متوسط,سيهات,المنطقة الشرقية,26.4818161,50.0419155,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%B3%D8%B7%D8%A9+%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3%D8%A9%E2%80%AD/@26.4818161,50.0419155,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe464c85901f:0x82c33ebebf21738c!8m2!3d26.4818161!4d50.0419155!16s%2Fg%2F11csqh3604?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مدرسه الطفيل بن عمرو الثانوية,المدرسة الثانوية للبنين,F2VM+82P، الخصاب، سيهات‎ 32463,013 838 0981,N/A,N/A,F2VM+82P,"{""الأحد"": ""٧:٠٠ص–١:١٥م""}",مغلق · يفتح يوم الاثنين عند الساعة ٧ ص,N/A,سيهات,المنطقة الشرقية,26.4933262,50.0325782,"https://www.google.com/maps/place/%D9%85%D8%AF%D8%B1%D8%B3%D9%87+%D8%A7%D9%84%D8%B7%D9%81%D9%8A%D9%84+%D8%A8%D9%86+%D8%B9%D9%85%D8%B1%D9%88+%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%88%D9%8A%D8%A9%E2%80%AD/@26.4933262,50.0325782,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffcc474b4f5b:0x6186c534c4743e6a!8m2!3d26.4933262!4d50.0325782!16s%2Fg%2F11hd1stbf7?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المدرسة الإبتدائية الثامنة للبنات بسيهات,المرحلة الابتدائية,7957 12 ج، 2434، الكوثر، سيهات‎ 32431,5605000000,https://www.moe.gov.sa/,N/A,F3J4+3W,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4801455,50.0573182,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%A7%D9%84%D8%A5%D8%A8%D8%AA%D8%AF%D8%A7%D8%A6%D9%8A%D8%A9+%D8%A7%D9%84%D8%AB%D8%A7%D9%85%D9%86%D8%A9+%D9%84%D9%84%D8%A8%D9%86%D8%A7%D8%AA+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4801455,50.0573182,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe5facd43c75:0x5be646c6ca20a7e0!8m2!3d26.4801455!4d50.0573182!16s%2Fg%2F11c2lr7c5y?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
الابتدائية التاسعة للبنات,مدرسة ابتدائية,"شارع الحسن بن علي، EMGA4263, سيهات‎ 32437",800 438 8885,https://moe.gov.sa/ar/pages/default.aspx,N/A,F2CV+98,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4709184,50.0432513,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%A7%D8%A8%D8%AA%D8%AF%D8%A7%D8%A6%D9%8A%D8%A9+%D8%A7%D9%84%D8%AA%D8%A7%D8%B3%D8%B9%D8%A9+%D9%84%D9%84%D8%A8%D9%86%D8%A7%D8%AA%E2%80%AD/@26.4709184,50.0432513,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff4ec0869dc9:0x8fdb25bd2704e067!8m2!3d26.4709184!4d50.0432513!16s%2Fg%2F11rhdz_qzq?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المدرسة المتوسطة الرابعة للبنات بسيهات,مدرسة تعليم عام,4263 الحسن بن علي، 7237، الزهور، سيهات‎ 32437,013 850 1224,N/A,N/A,F2CV+83,N/A,N/A,متوسط,سيهات,المنطقة الشرقية,26.4707906,50.0427482,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9+%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%B3%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%A7%D8%A8%D8%B9%D8%A9+%D9%84%D9%84%D8%A8%D9%86%D8%A7%D8%AA+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4707906,50.0427482,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe6bb39681df:0xd00be316a41a1836!8m2!3d26.4707906!4d50.0427482!16s%2Fg%2F11c2ls133s?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المتوسطة الثالثة بسيهات بنات,المدرسة الثانوية للبنات,F2QH+RXC، النقى، سيهات‎ 32461,N/A,N/A,N/A,F2QH+RXC,N/A,N/A,متوسط,سيهات,المنطقة الشرقية,26.4895551,50.0298855,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%B3%D8%B7%D8%A9+%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB%D8%A9+%D8%A8%D8%B3%D9%8A%D9%87%D8%A7%D8%AA+%D8%A8%D9%86%D8%A7%D8%AA%E2%80%AD/@26.4895551,50.0298855,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffcd444fa1a7:0x746125c9eecc0277!8m2!3d26.4895551!4d50.0298855!16s%2Fg%2F11hch_my26?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
